LOAN_ID,LOAN_STATUS,LOAN_AMOUNT,LOAN_TERM,INTREST,INSTALLMENT,GRADE,PURPOSE,HOME_OWNERSHIP,ANNUAL_INCOME,AVERAGE_CURRENT_BALANCE,TOTAL_CURRENT_BALANCE,ISSUE_YEAR,STATE,SUBREGION
97864,Charged Off,10000, 36 months,17.27,357.88,C,Debt_consolidation,,0,0,0,2013,FL,19200
149516,Fully Paid,15000, 36 months,10.16,485.14,B,Debt_consolidation,,0,0,0,2013,OR,Pacific
159458,Fully Paid,15200, 36 months,11.14,498.64,B,Credit_card,,0,0,0,2013,NY,Middle Atlantic
173040,Fully Paid,17000, 36 months,15.88,596.67,C,Credit_card,,0,0,0,2013,IN,East North Central
173040,Fully Paid,17000, 36 months,15.88,596.67,C,Credit_card,,0,0,0,2013,IN,East North Central
193747,Charged Off,20000, 36 months,12.99,673.79,C,Home_improvement,,0,0,0,2014,MO,West North Central
193755,Fully Paid,20000, 36 months,13.05,674.37,B,Debt_consolidation,,0,0,0,2013,TN,East South Central
234075,Current,27500, 60 months,16.29,673,C,Debt_consolidation,,0,0,0,2013,CA,19200
12959,Fully Paid,3200, 36 months,11.99,106.28,B,Debt_consolidation,Mortgage,81222,81479,325915,2013,CA,19200
34691,Fully Paid,5100, 36 months,10.99,166.95,B,Credit_card,,0,0,0,2013,OK,West South Central
55334,Fully Paid,7000, 36 months,16.29,247.11,C,Debt_consolidation,,0,0,0,2012,NY,Middle Atlantic
66024,Fully Paid,8000, 36 months,11.55,264,B,Debt_consolidation,,0,0,0,2013,AK,Pacific
115582,Fully Paid,12000, 36 months,14.09,410.66,B,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
115582,Fully Paid,12000, 36 months,14.09,410.66,B,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
133041,Current,13000, 36 months,8.67,411.41,B,Debt_consolidation,,0,0,0,2014,VA,South Atlantic
210806,Fully Paid,22250, 36 months,8.9,706.51,A,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
21051,Current,4200, 36 months,15.61,146.86,D,Debt_consolidation,,0,0,0,2014,NV,Mountain
21494,Fully Paid,4375, 36 months,13.11,147.65,B,Debt_consolidation,,0,0,0,2013,FL,19200
53510,Fully Paid,7000, 36 months,10.64,227.98,B,Credit_card,,0,0,0,2013,PA,Middle Atlantic
53510,Fully Paid,7000, 36 months,10.64,227.98,B,Credit_card,,0,0,0,2013,PA,Middle Atlantic
55139,Fully Paid,7000, 36 months,15.22,243.42,C,Credit_card,,0,0,0,2013,WA,19200
60264,Fully Paid,7600, 36 months,15.31,264.62,C,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
95745,Fully Paid,10000, 36 months,14.33,343.39,C,Debt_consolidation,,0,0,0,2013,FL,19200
233579,Charged Off,27000, 60 months,23.5,768.92,F,Debt_consolidation,,0,0,0,2013,WV,South Atlantic
91166,Charged Off,10000, 36 months,11.14,328.06,B,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
112876,Current,11200, 60 months,18.99,290.48,E,Debt_consolidation,,0,0,0,2014,IL,East North Central
136617,Late (16-30 days),13600, 60 months,14.33,318.78,C,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
139426,Fully Paid,14000, 36 months,15.31,487.45,C,Credit_card,,0,0,0,2012,TX,West South Central
139426,Fully Paid,14000, 36 months,15.31,487.45,C,Credit_card,,0,0,0,2012,TX,West South Central
140679,Current,14000, 60 months,15.8,338.97,C,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
195624,Fully Paid,20000, 36 months,18.75,730.6,D,Other,,0,0,0,2013,FL,19200
239194,Current,29500, 60 months,17.86,746.87,D,Debt_consolidation,,0,0,0,2014,MI,East North Central
252350,Charged Off,34475, 36 months,16.29,1216.99,C,Debt_consolidation,,0,0,0,2013,VA,South Atlantic
46701,Fully Paid,6000, 36 months,21.98,229.09,E,Debt_consolidation,,0,0,0,2013,IL,East North Central
85860,Fully Paid,10000, 36 months,7.62,311.62,A,Debt_consolidation,,0,0,0,2013,MO,West North Central
129272,Fully Paid,12250, 36 months,7.9,383.31,A,Other,,0,0,0,2012,TX,West South Central
129272,Fully Paid,12250, 36 months,7.9,383.31,A,Other,,0,0,0,2012,TX,West South Central
184131,Fully Paid,19000, 60 months,15.88,460.84,C,House,,0,0,0,2013,FL,19200
191488,Fully Paid,20000, 36 months,10.15,646.76,B,Debt_consolidation,,0,0,0,2014,CA,19200
203842,Fully Paid,20950, 60 months,19.72,551.79,D,Debt_consolidation,,0,0,0,2013,WA,19200
214289,Fully Paid,24000, 36 months,10.64,781.65,B,Debt_consolidation,,0,0,0,2013,IL,East North Central
217921,Current,24000, 60 months,11.14,523.5,B,Debt_consolidation,,0,0,0,2013,DC,South Atlantic
247986,Current,31300, 60 months,16.78,774.19,C,Credit_card,,0,0,0,2013,CA,19200
70550,Fully Paid,8400, 36 months,12.35,280.41,B,Credit_card,Mortgage,35000,18717,112304,2013,PA,Middle Atlantic
70550,Fully Paid,8400, 36 months,12.35,280.41,B,Credit_card,Mortgage,35000,18717,112304,2013,PA,Middle Atlantic
95719,Fully Paid,10000, 36 months,14.33,343.39,C,Credit_card,,0,0,0,2013,NY,Middle Atlantic
96648,Fully Paid,10000, 36 months,15.31,348.18,C,Debt_consolidation,,0,0,0,2013,MN,West North Central
96648,Fully Paid,10000, 36 months,15.31,348.18,C,Debt_consolidation,,0,0,0,2013,MN,West North Central
135552,Fully Paid,13250, 36 months,12.12,440.85,B,Credit_card,,0,0,0,2013,DE,19200
143199,Current,14400, 60 months,19.05,373.95,D,Credit_card,,0,0,0,2013,GA,19200
205336,Fully Paid,21000, 36 months,15.31,731.17,C,Credit_card,,0,0,0,2012,CA,19200
209617,Fully Paid,22000, 36 months,14.09,752.87,B,Debt_consolidation,,0,0,0,2012,CA,19200
221299,Fully Paid,24575, 60 months,21.49,671.63,E,Debt_consolidation,,0,0,0,2013,TX,West South Central
221299,Fully Paid,24575, 60 months,21.49,671.63,E,Debt_consolidation,,0,0,0,2013,TX,West South Central
232312,Fully Paid,26500, 36 months,7.62,825.78,A,Debt_consolidation,,0,0,0,2013,LA,West South Central
247629,Current,31000, 36 months,7.69,967.01,A,Debt_consolidation,,0,0,0,2014,CA,19200
646,Fully Paid,1000, 36 months,14.33,34.34,C,Home_improvement,,0,0,0,2013,TX,West South Central
646,Fully Paid,1000, 36 months,14.33,34.34,C,Home_improvement,,0,0,0,2013,TX,West South Central
15490,Fully Paid,3600, 36 months,12.35,120.18,B,Debt_consolidation,,0,0,0,2013,MI,East North Central
69287,Fully Paid,8000, 36 months,18.49,291.19,D,Credit_card,,0,0,0,2012,CA,19200
123838,Charged Off,12000, 36 months,18.49,436.79,D,Debt_consolidation,,0,0,0,2013,NV,Mountain
129093,Fully Paid,12175, 36 months,13.11,410.87,B,Debt_consolidation,Own,35000,2725,24527,2013,CT,New England
180591,Fully Paid,18000, 60 months,15.31,431.16,C,Debt_consolidation,,0,0,0,2013,GA,19200
183775,Fully Paid,19000, 36 months,13.35,643.4,C,Credit_card,,0,0,0,2014,MN,West North Central
183775,Fully Paid,19000, 36 months,13.35,643.4,C,Credit_card,,0,0,0,2014,MN,West North Central
248127,Fully Paid,31500, 60 months,18.24,804.02,D,Debt_consolidation,,0,0,0,2014,CA,19200
250967,Fully Paid,32875, 36 months,12.12,1093.81,B,Debt_consolidation,,0,0,0,2012,MN,West North Central
250967,Fully Paid,32875, 36 months,12.12,1093.81,B,Debt_consolidation,,0,0,0,2012,MN,West North Central
251337,Fully Paid,33000, 60 months,18.24,842.3,D,Debt_consolidation,,0,0,0,2014,VA,South Atlantic
8793,Fully Paid,2925, 36 months,13.11,98.71,B,Debt_consolidation,,0,0,0,2012,OH,East North Central
21346,Fully Paid,4275, 36 months,21.6,162.39,E,Other,,0,0,0,2013,NJ,Middle Atlantic
194733,Current,20000, 36 months,14.99,693.21,C,Other,Own,95000,3741,26184,2014,IL,East North Central
236122,Fully Paid,28000, 36 months,18.75,1022.84,D,Credit_card,,0,0,0,2012,AZ,Mountain
258321,Current,35000, 60 months,10.99,760.82,B,Debt_consolidation,,0,0,0,2014,WV,South Atlantic
41932,Fully Paid,6000, 36 months,10.16,194.06,B,Debt_consolidation,,0,0,0,2013,NV,Mountain
50212,Charged Off,6500, 36 months,15.31,226.32,C,Debt_consolidation,,0,0,0,2013,LA,West South Central
80681,Current,9650, 36 months,16.99,344.01,D,Home_improvement,Mortgage,33600,2956,26600,2014,NC,South Atlantic
81928,Fully Paid,10000, 36 months,11.55,330,B,Debt_consolidation,,0,0,0,2013,OH,East North Central
97484,Fully Paid,10000, 36 months,16.78,355.44,C,Credit_card,,0,0,0,2013,CA,19200
117303,Current,12000, 36 months,7.49,373.22,A,Major_purchase,,0,0,0,2014,MD,19200
119538,Fully Paid,12000, 36 months,10.16,388.11,B,Debt_consolidation,,0,0,0,2013,CA,19200
133716,Fully Paid,13000, 36 months,14.33,446.4,C,Debt_consolidation,,0,0,0,2013,CA,19200
137981,Current,14000, 36 months,7.49,435.43,A,Debt_consolidation,,0,0,0,2014,MS,East South Central
137981,Current,14000, 36 months,7.49,435.43,A,Debt_consolidation,,0,0,0,2014,MS,East South Central
159580,Fully Paid,15250, 60 months,21.98,421.02,E,Small_business,,0,0,0,2013,IL,East North Central
169207,Current,16000, 60 months,20.2,425.69,E,Debt_consolidation,,0,0,0,2014,OH,East North Central
187587,Charged Off,20000, 36 months,17.27,715.75,C,Debt_consolidation,,0,0,0,2013,CO,Mountain
32559,Fully Paid,5000, 36 months,15.22,173.87,C,Other,,0,0,0,2013,FL,19200
50866,Fully Paid,6625, 36 months,19.72,245.27,D,Debt_consolidation,,0,0,0,2012,KS,West North Central
77675,Fully Paid,9250, 36 months,15.22,321.66,C,Credit_card,,0,0,0,2013,OR,Pacific
117730,Fully Paid,12000, 36 months,7.9,375.49,A,Credit_card,,0,0,0,2013,TX,West South Central
117730,Fully Paid,12000, 36 months,7.9,375.49,A,Credit_card,,0,0,0,2013,TX,West South Central
119135,Charged Off,12000, 36 months,9.71,385.58,B,Debt_consolidation,,0,0,0,2013,CO,Mountain
204857,Fully Paid,21000, 36 months,10.64,683.94,B,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
216966,Fully Paid,24000, 36 months,15.8,841.41,C,Home_improvement,,0,0,0,2013,OR,Pacific
38329,Fully Paid,5750, 36 months,14.33,197.45,C,Debt_consolidation,,0,0,0,2012,TX,West South Central
38329,Fully Paid,5750, 36 months,14.33,197.45,C,Debt_consolidation,,0,0,0,2012,TX,West South Central
45066,Fully Paid,6000, 36 months,14.09,205.33,B,Debt_consolidation,,0,0,0,2012,CT,New England
55753,Fully Paid,7000, 36 months,20.31,261.26,D,Other,,0,0,0,2013,TX,West South Central
55753,Fully Paid,7000, 36 months,20.31,261.26,D,Other,,0,0,0,2013,TX,West South Central
81415,Fully Paid,9925, 36 months,13.68,337.68,C,Debt_consolidation,,0,0,0,2013,CA,19200
96683,Fully Paid,10000, 36 months,15.31,348.18,C,Credit_card,,0,0,0,2013,NY,Middle Atlantic
107157,Charged Off,10625, 36 months,11.55,350.63,B,Debt_consolidation,,0,0,0,2013,MD,19200
141499,Fully Paid,14150, 60 months,23.43,402.4,F,Debt_consolidation,,0,0,0,2014,WV,South Atlantic
153913,Fully Paid,15000, 36 months,18.25,544.17,D,Debt_consolidation,Mortgage,54000,5901,76707,2013,TX,West South Central
153913,Fully Paid,15000, 36 months,18.25,544.17,D,Debt_consolidation,Mortgage,54000,5901,76707,2013,TX,West South Central
153974,Fully Paid,15000, 36 months,18.85,548.71,D,Debt_consolidation,,0,0,0,2013,CA,19200
239169,Fully Paid,29500, 36 months,13.11,995.54,B,Credit_card,,0,0,0,2013,CA,19200
252982,Charged Off,35000, 60 months,23.63,999.38,F,Debt_consolidation,,0,0,0,2012,WA,19200
33792,Fully Paid,5000, 36 months,18.55,182.15,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
33792,Fully Paid,5000, 36 months,18.55,182.15,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
59972,Fully Paid,7500, 36 months,18.85,274.36,D,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
73301,Fully Paid,8650, 36 months,15.31,301.17,C,Debt_consolidation,,0,0,0,2013,CA,19200
90076,Fully Paid,10000, 36 months,10.64,325.69,B,Credit_card,,0,0,0,2013,NY,Middle Atlantic
113892,Charged Off,11500, 36 months,18.75,420.1,D,Debt_consolidation,,0,0,0,2013,IL,East North Central
116022,Fully Paid,12000, 36 months,6.03,365.23,A,Credit_card,,0,0,0,2013,AL,East South Central
116022,Fully Paid,12000, 36 months,6.03,365.23,A,Credit_card,,0,0,0,2013,AL,East South Central
140841,Fully Paid,14000, 60 months,17.27,349.98,C,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
153800,Fully Paid,15000, 36 months,17.77,540.56,D,Debt_consolidation,,0,0,0,2012,PA,Middle Atlantic
153800,Fully Paid,15000, 36 months,17.77,540.56,D,Debt_consolidation,,0,0,0,2012,PA,Middle Atlantic
157164,Fully Paid,15000, 60 months,15.22,358.59,C,Debt_consolidation,Mortgage,45800,14964,149643,2013,CA,19200
221811,Fully Paid,25000, 60 months,12.12,557.63,B,Major_purchase,,0,0,0,2013,CA,19200
78040,Fully Paid,9450, 36 months,12.12,314.42,B,Credit_card,,0,0,0,2013,HI,19200
114497,Late (31-120 days),11700, 60 months,15.1,278.96,C,Credit_card,,0,0,0,2013,OH,East North Central
124457,Fully Paid,12000, 60 months,9.17,250.1,B,Debt_consolidation,,0,0,0,2014,CO,Mountain
127099,Current,12000, 60 months,15.88,291.06,C,Debt_consolidation,,0,0,0,2013,TN,East South Central
149922,Fully Paid,15000, 36 months,10.64,488.53,B,Debt_consolidation,Mortgage,72000,5542,33252,2013,SC,South Atlantic
149922,Fully Paid,15000, 36 months,10.64,488.53,B,Debt_consolidation,Mortgage,72000,5542,33252,2013,SC,19200
169411,Current,16000, 60 months,23.63,456.86,F,Debt_consolidation,,0,0,0,2013,MN,West North Central
169411,Current,16000, 60 months,23.63,456.86,F,Debt_consolidation,,0,0,0,2013,MN,West North Central
203965,Fully Paid,21000, 36 months,11.67,694.2,B,Credit_card,,0,0,0,2014,MA,New England
237634,Current,28000, 60 months,22.7,784.52,E,Credit_card,,0,0,0,2013,AL,East South Central
237634,Current,28000, 60 months,22.7,784.52,E,Credit_card,,0,0,0,2013,AL,East South Central
248630,Fully Paid,32000, 60 months,22.47,892.38,E,Credit_card,Mortgage,150000,4917,73753,2013,AR,West South Central
248630,Fully Paid,32000, 60 months,22.47,892.38,E,Credit_card,Mortgage,150000,4917,73753,2013,AR,West South Central
261698,Charged Off,35000, 60 months,22.47,976.04,E,Debt_consolidation,,0,0,0,2012,TX,West South Central
261698,Charged Off,35000, 60 months,22.47,976.04,E,Debt_consolidation,,0,0,0,2012,TX,West South Central
21753,Fully Paid,4450, 36 months,17.77,160.37,D,Debt_consolidation,Own,33000,5315,42518,2013,WV,South Atlantic
39217,Fully Paid,6000, 36 months,6.03,182.62,A,Debt_consolidation,,0,0,0,2013,AZ,Mountain
51882,Fully Paid,7000, 36 months,6.03,213.05,A,Credit_card,,0,0,0,2013,WY,Mountain
54782,Fully Paid,7000, 36 months,13.68,238.16,C,Debt_consolidation,,0,0,0,2013,GA,19200
108723,Fully Paid,10850, 36 months,19.72,401.68,D,Debt_consolidation,,0,0,0,2013,MN,West North Central
108723,Fully Paid,10850, 36 months,19.72,401.68,D,Debt_consolidation,,0,0,0,2013,MN,West North Central
141429,Current,14125, 60 months,15.8,342,C,Debt_consolidation,,0,0,0,2013,CA,19200
153948,Fully Paid,15000, 36 months,18.49,545.99,D,Car,,0,0,0,2013,MD,19200
171034,Current,16775, 36 months,10.99,549.12,B,Debt_consolidation,,0,0,0,2014,NY,Middle Atlantic
208681,Fully Paid,21725, 60 months,16.78,537.36,C,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
230416,Fully Paid,25450, 36 months,19.52,939.61,D,Debt_consolidation,,0,0,0,2013,CT,New England
131439,Fully Paid,12800, 36 months,7.62,398.87,A,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
187061,Fully Paid,20000, 60 months,8.9,414.2,A,Debt_consolidation,,0,0,0,2013,UT,19200
216837,Fully Paid,24000, 36 months,14.33,824.12,C,Credit_card,,0,0,0,2013,OH,East North Central
219744,Fully Paid,24000, 60 months,16.78,593.63,C,Credit_card,,0,0,0,2013,DC,South Atlantic
13147,Fully Paid,3200, 36 months,17.77,115.32,D,Moving,,0,0,0,2013,VA,South Atlantic
33782,Fully Paid,5000, 36 months,18.49,182,D,Debt_consolidation,,0,0,0,2013,CA,19200
46475,Charged Off,6000, 36 months,19.05,220.09,D,Debt_consolidation,,0,0,0,2012,OK,West South Central
114288,Charged Off,11625, 36 months,10.16,375.98,B,Home_improvement,,0,0,0,2013,FL,19200
119044,Current,12000, 36 months,9.49,384.34,B,Car,,0,0,0,2014,CA,19200
120447,Fully Paid,12000, 36 months,11.14,393.67,B,Debt_consolidation,,0,0,0,2012,NY,Middle Atlantic
122715,Fully Paid,12000, 36 months,14.33,412.06,C,Debt_consolidation,,0,0,0,2012,CA,19200
144928,Fully Paid,15000, 36 months,11.14,492.08,B,Major_purchase,,0,0,0,2013,NV,Mountain
184827,Fully Paid,19200, 36 months,11.14,629.86,B,Credit_card,,0,0,0,2013,MA,New England
43692,Fully Paid,6000, 36 months,12.12,199.63,B,Debt_consolidation,,0,0,0,2012,NY,Middle Atlantic
78074,Fully Paid,9450, 36 months,15.8,331.31,C,Debt_consolidation,,0,0,0,2013,CA,19200
80023,Fully Paid,9600, 36 months,13.11,323.98,B,Debt_consolidation,,0,0,0,2013,OK,West South Central
149120,Fully Paid,15000, 36 months,9.71,481.97,B,Debt_consolidation,,0,0,0,2013,CA,19200
186977,Charged Off,20000, 60 months,15.8,484.24,C,Debt_consolidation,,0,0,0,2012,MA,New England
212198,Fully Paid,23000, 36 months,6.62,706.19,A,Credit_card,,0,0,0,2013,TX,West South Central
212198,Fully Paid,23000, 36 months,6.62,706.19,A,Credit_card,,0,0,0,2013,TX,West South Central
257735,Charged Off,35000, 36 months,22.7,1349.38,E,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
8136,Fully Paid,2650, 36 months,15.31,92.27,C,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
32624,Fully Paid,5000, 36 months,15.31,174.09,C,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
32624,Fully Paid,5000, 36 months,15.31,174.09,C,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
66518,Fully Paid,8000, 36 months,12.35,267.06,B,Debt_consolidation,,0,0,0,2013,LA,West South Central
110353,Fully Paid,11000, 36 months,13.11,371.22,B,Credit_card,,0,0,0,2013,PA,Middle Atlantic
110353,Fully Paid,11000, 36 months,13.11,371.22,B,Credit_card,,0,0,0,2013,PA,Middle Atlantic
175445,Current,17625, 60 months,17.27,440.59,C,Debt_consolidation,Mortgage,40000,2210,22104,2013,WA,19200
220983,Fully Paid,24375, 36 months,11.55,804.37,B,Credit_card,,0,0,0,2013,DE,19200
221960,Current,25000, 60 months,10.64,539.09,B,Credit_card,,0,0,0,2013,NJ,Middle Atlantic
223472,Fully Paid,25000, 36 months,7.9,782.26,A,Credit_card,,0,0,0,2013,CA,19200
260992,Charged Off,35000, 60 months,18.99,907.73,E,Credit_card,,0,0,0,2014,AZ,Mountain
118854,Current,12000, 36 months,9.17,382.55,B,Debt_consolidation,,0,0,0,2014,OH,East North Central
129956,Fully Paid,12500, 36 months,10.15,404.23,B,Credit_card,,0,0,0,2014,MI,East North Central
131218,Fully Paid,12750, 36 months,19.05,467.69,D,Debt_consolidation,,0,0,0,2012,MO,West North Central
150434,Fully Paid,15000, 36 months,11.14,492.08,B,Debt_consolidation,,0,0,0,2013,CA,19200
195202,Fully Paid,20000, 36 months,16.2,705.12,C,Debt_consolidation,Mortgage,140000,34029,408347,2013,NY,Middle Atlantic
235876,Fully Paid,28000, 36 months,13.68,952.63,C,Debt_consolidation,,0,0,0,2013,CA,19200
241346,Fully Paid,30000, 36 months,10.16,970.28,B,Credit_card,,0,0,0,2012,MA,New England
98119,Fully Paid,10000, 36 months,17.77,360.38,D,Credit_card,,0,0,0,2013,FL,19200
138027,Fully Paid,14000, 36 months,7.62,436.26,A,Home_improvement,,0,0,0,2013,CA,19200
172038,Fully Paid,17000, 36 months,10.16,549.83,B,Debt_consolidation,,0,0,0,2013,CA,19200
173678,Current,17000, 60 months,14.99,404.34,C,Debt_consolidation,,0,0,0,2014,TN,East South Central
184344,Charged Off,19125, 60 months,21.49,522.69,E,Debt_consolidation,,0,0,0,2013,MA,New England
185756,Fully Paid,19425, 60 months,23.28,550.73,F,Debt_consolidation,,0,0,0,2013,FL,19200
203313,Fully Paid,20575, 36 months,7.9,643.8,A,Home_improvement,,0,0,0,2013,FL,19200
208267,Fully Paid,21600, 36 months,13.11,728.94,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
208267,Fully Paid,21600, 36 months,13.11,728.94,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
246676,Current,30000, 60 months,22.95,844.86,F,Debt_consolidation,,0,0,0,2013,CA,19200
262024,Charged Off,35000, 60 months,25.83,1044.4,G,Major_purchase,,0,0,0,2014,NJ,Middle Atlantic
26401,Current,5000, 36 months,7.49,155.51,A,Credit_card,,0,0,0,2014,CA,19200
32620,Fully Paid,5000, 36 months,15.31,174.09,C,Debt_consolidation,,0,0,0,2013,AZ,Mountain
54954,Fully Paid,7000, 36 months,14.33,240.37,C,Home_improvement,,0,0,0,2013,TX,West South Central
54954,Fully Paid,7000, 36 months,14.33,240.37,C,Home_improvement,,0,0,0,2013,TX,West South Central
64749,Fully Paid,8000, 36 months,10.16,258.74,B,Credit_card,,0,0,0,2013,NC,South Atlantic
96561,Charged Off,10000, 36 months,15.22,347.74,C,Credit_card,,0,0,0,2013,CO,Mountain
96872,Charged Off,10000, 36 months,15.8,350.59,C,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
134830,Current,13000, 60 months,20.49,347.98,E,Debt_consolidation,,0,0,0,2013,WI,East North Central
169929,Charged Off,16200, 60 months,24.89,474.45,G,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
175440,Current,17625, 60 months,14.09,410.93,B,Debt_consolidation,,0,0,0,2012,NY,Middle Atlantic
178416,Fully Paid,18000, 36 months,13.05,606.93,B,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
225078,Fully Paid,25000, 36 months,14.33,858.46,C,Debt_consolidation,,0,0,0,2013,TX,West South Central
225078,Fully Paid,25000, 36 months,14.33,858.46,C,Debt_consolidation,,0,0,0,2013,TX,West South Central
